iter	Passed	Remaining
985	30288	430
986	30315	399
987	30342	368
988	30368	337
989	30393	307
990	30420	276
991	30446	245
992	30472	214
993	30515	184
994	30542	153
995	30568	122
996	30595	92
997	30622	61
998	30650	30
999	30677	0
