iter	Passed	Remaining
927	40180	3117
928	40226	3074
929	40268	3030
930	40309	2987
931	40351	2944
932	40391	2900
933	40432	2857
934	40474	2813
935	40515	2770
936	40557	2726
937	40605	2683
938	40646	2640
939	40688	2597
940	40729	2553
941	40770	2510
942	40812	2466
943	40853	2423
944	40895	2380
945	40936	2336
946	40978	2293
947	41019	2249
948	41060	2206
949	41102	2163
950	41142	2119
951	41183	2076
952	41230	2033
953	41274	1990
954	41315	1946
955	41356	1903
956	41398	1860
957	41439	1816
958	41480	1773
959	41522	1730
960	41567	1686
961	41612	1643
962	41653	1600
963	41694	1557
964	41736	1513
965	41778	1470
966	41821	1427
967	41862	1383
968	41906	1340
969	41947	1297
970	41988	1254
971	42029	1210
972	42071	1167
973	42113	1124
974	42154	1080
975	42195	1037
976	42237	994
977	42277	951
978	42318	907
979	42358	864
980	42399	821
981	42443	777
982	42484	734
983	42526	691
984	42575	648
985	42617	605
986	42659	561
987	42700	518
988	42741	475
989	42783	432
990	42825	388
991	42866	345
992	42907	302
993	42948	259
994	42989	216
995	43030	172
996	43072	129
997	43114	86
998	43157	43
999	43197	0
